price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,Predicciones
1090,3,1,True,False,92,flat,Sant Martí,11.847826086956522,1090.0
950,3,1,False,False,53,flat,Gràcia,17.92452830188679,950.0
800,2,2,True,False,52,flat,Sarria-Sant Gervasi,15.384615384615383,800.0
1140,1,1,True,False,45,flat,Ciutat Vella,25.33333333333333,1140.0
6000,0,1,False,False,290,apartment,Ciutat Vella,20.6896551724138,6000.0
15000,4,3,True,True,450,flat,Sarria-Sant Gervasi,33.333333333333336,15000.0
6000,0,1,False,False,290,flat,Ciutat Vella,20.6896551724138,6000.0
2500,3,2,True,False,179,apartment,Eixample,13.966480446927374,2500.0
8500,4,5,True,False,313,attic,Sarria-Sant Gervasi,27.156549520766774,8500.0
2500,3,2,True,False,179,flat,Eixample,13.966480446927374,2500.0
1400,3,1,True,True,68,flat,Eixample,20.58823529411765,1400.0
2200,3,3,True,False,141,flat,Eixample,15.602836879432624,2200.0
800,3,1,False,False,66,flat,Sant Andreu,12.12121212121212,800.0
1100,2,1,True,False,95,flat,Eixample,11.578947368421051,1100.0
1050,4,1,True,False,95,flat,Gràcia,11.052631578947368,1050.0
3500,5,4,True,True,220,flat,Sarria-Sant Gervasi,15.909090909090908,3500.0
1050,3,2,True,False,125,flat,Eixample,8.4,1075.0
1200,3,2,True,False,90,flat,Eixample,13.333333333333334,1200.0
1200,2,1,False,False,65,apartment,Eixample,18.46153846153846,1200.0
1550,2,1,True,True,70,attic,Eixample,22.142857142857142,1550.0
1100,4,2,True,False,98,flat,Les Corts,11.224489795918368,1100.0
850,3,1,False,False,80,flat,Eixample,10.625,850.0
1500,4,2,True,False,183,flat,Gràcia,8.19672131147541,1500.0
1250,5,3,True,False,141,flat,Eixample,8.865248226950355,1250.0
1069,4,2,True,False,105,flat,Eixample,10.18095238095238,1050.0
780,3,1,True,True,61,flat,Sant Martí,12.78688524590164,780.0
825,2,2,True,False,75,flat,Gràcia,11.0,825.0
790,2,1,False,False,84,flat,Sant Martí,9.404761904761903,790.0
725,1,1,False,False,45,flat,Sant Martí,16.11111111111111,725.0
700,1,1,True,False,40,flat,Gràcia,17.5,700.0
575,2,1,False,False,60,flat,Horta- Guinardo,9.583333333333334,614.0
1040,3,2,True,False,80,flat,Gràcia,13.0,1040.0
1850,3,2,True,False,99,attic,Gràcia,18.68686868686869,1850.0
1470,3,2,True,False,102,flat,Gràcia,14.411764705882351,1450.0
750,3,1,False,False,44,flat,Gràcia,17.045454545454547,750.0
875,2,1,True,False,51,flat,Horta- Guinardo,17.15686274509804,875.0
935,2,2,True,False,67,flat,Sant Andreu,13.955223880597014,900.0
725,2,1,False,False,70,flat,Sants-Montjuïc,10.357142857142858,725.0
620,1,1,True,False,41,flat,Eixample,15.121951219512194,620.0
825,3,1,False,False,68,flat,Sant Andreu,12.132352941176473,825.0
875,2,1,True,False,79,flat,Eixample,11.075949367088608,875.0
1000,2,1,True,False,70,flat,Sarria-Sant Gervasi,14.285714285714286,1000.0
825,1,1,True,False,45,flat,Eixample,18.33333333333333,825.0
1100,3,1,True,False,83,flat,Eixample,13.25301204819277,1100.0
1350,1,1,False,True,38,flat,Ciutat Vella,35.526315789473685,1350.0
1395,3,4,True,False,90,flat,Sarria-Sant Gervasi,15.5,1395.0
895,2,2,True,False,56,flat,Ciutat Vella,15.982142857142858,850.0
995,1,1,True,False,40,flat,Eixample,24.875,995.0
950,2,1,True,False,55,flat,Sarria-Sant Gervasi,17.272727272727273,950.0
1095,1,1,False,True,70,flat,Gràcia,15.642857142857142,1095.0
1050,4,2,True,False,118,flat,Sant Andreu,8.898305084745763,1050.0
1300,2,2,True,False,120,flat,Sarria-Sant Gervasi,10.833333333333334,1300.0
1800,3,2,True,True,75,apartment,Sarria-Sant Gervasi,24.0,1800.0
800,2,1,True,False,63,flat,Eixample,12.698412698412698,790.0
990,1,1,True,True,57,flat,Sarria-Sant Gervasi,17.36842105263158,990.0
1300,3,2,True,False,120,flat,Ciutat Vella,10.833333333333334,1300.0
775,2,1,True,True,51,flat,Sarria-Sant Gervasi,15.196078431372548,775.0
995,3,2,True,False,70,flat,Les Corts,14.214285714285714,995.0
738,3,1,True,False,69,flat,Nou Barris,10.695652173913045,738.0
599,0,1,False,False,50,flat,Ciutat Vella,11.98,599.0
1000,4,1,True,False,90,flat,Gràcia,11.11111111111111,1000.0
775,2,1,False,False,57,flat,Horta- Guinardo,13.596491228070176,775.0
900,1,1,False,True,92,attic,Les Corts,9.782608695652174,900.0
1190,3,1,True,False,70,flat,Les Corts,17.0,1190.0
750,1,1,False,False,47,flat,Sants-Montjuïc,15.95744680851064,750.0
1100,2,1,True,False,53,flat,Eixample,20.75471698113208,1100.0
900,1,1,True,False,67,flat,Les Corts,13.432835820895525,900.0
1360,5,2,True,False,118,flat,Eixample,11.52542372881356,1360.0
920,2,1,True,False,45,flat,Sants-Montjuïc,20.444444444444443,920.0
1600,3,2,True,False,133,flat,Eixample,12.030075187969924,1650.0
1100,3,2,True,False,87,flat,Les Corts,12.64367816091954,1100.0
950,3,1,True,True,88,flat,Sarria-Sant Gervasi,10.795454545454543,950.0
1300,2,1,True,True,80,flat,Sarria-Sant Gervasi,16.25,1300.0
800,1,1,True,False,40,flat,Ciutat Vella,20.0,800.0
900,1,1,True,False,64,flat,Ciutat Vella,14.0625,900.0
850,4,2,True,True,90,flat,Gràcia,9.444444444444445,850.0
800,1,1,True,False,55,flat,Sant Martí,14.545454545454543,800.0
800,1,1,True,False,50,flat,Gràcia,16.0,800.0
1100,3,1,True,False,70,flat,Eixample,15.714285714285714,1100.0
1280,2,2,False,False,116,flat,Ciutat Vella,11.03448275862069,1280.0
1500,2,2,True,False,75,flat,Sarria-Sant Gervasi,20.0,1500.0
700,2,1,False,False,45,flat,Eixample,15.555555555555555,700.0
1180,3,2,True,False,80,flat,Gràcia,14.75,1180.0
825,3,1,True,False,68,flat,Sant Andreu,12.132352941176473,825.0
600,1,1,False,False,36,flat,Ciutat Vella,16.666666666666668,600.0
900,3,1,True,False,70,flat,Eixample,12.857142857142858,900.0
850,2,1,True,False,57,flat,Eixample,14.912280701754383,850.0
800,1,1,True,True,35,apartment,Sarria-Sant Gervasi,22.857142857142858,800.0
779,2,1,False,False,42,apartment,Sant Martí,18.547619047619047,779.0
800,2,1,True,False,62,flat,Sants-Montjuïc,12.903225806451612,800.0
700,2,1,False,False,49,flat,Eixample,14.285714285714286,700.0
920,2,1,True,False,68,flat,Gràcia,13.529411764705882,920.0
1100,2,1,True,False,55,flat,Gràcia,20.0,1100.0
750,2,2,True,False,45,flat,Eixample,16.666666666666668,750.0
1550,4,2,True,True,130,flat,Eixample,11.923076923076923,1550.0
640,1,1,True,False,25,flat,Sants-Montjuïc,25.6,640.0
1100,2,2,False,False,96,flat,Ciutat Vella,11.458333333333334,1100.0
1000,3,2,True,False,89,apartment,Ciutat Vella,11.235955056179776,1000.0
2200,3,2,True,True,167,flat,Sarria-Sant Gervasi,13.173652694610778,2200.0
750,2,1,True,False,50,flat,Sarria-Sant Gervasi,15.0,750.0
1150,2,1,False,True,82,flat,Sarria-Sant Gervasi,14.024390243902438,1150.0
950,3,1,True,True,100,flat,Sant Andreu,9.5,950.0
965,2,1,True,False,52,flat,Sarria-Sant Gervasi,18.557692307692307,930.0
730,1,1,False,False,45,flat,Horta- Guinardo,16.22222222222222,730.0
750,2,1,False,False,45,flat,Horta- Guinardo,16.666666666666668,750.0
2300,3,2,True,False,205,flat,Sarria-Sant Gervasi,11.21951219512195,2300.0
1690,4,2,False,False,128,flat,Sarria-Sant Gervasi,13.203125,1690.0
900,4,1,True,False,91,flat,Eixample,9.89010989010989,900.0
975,4,2,True,False,100,flat,Horta- Guinardo,9.75,975.0
950,3,2,True,True,100,flat,Sant Andreu,9.5,950.0
2500,5,3,True,False,191,flat,Sarria-Sant Gervasi,13.089005235602096,2500.0
900,2,1,True,False,59,flat,Horta- Guinardo,15.254237288135592,900.0
800,2,1,True,False,53,flat,Eixample,15.09433962264151,800.0
860,4,1,True,False,75,flat,Sant Martí,11.466666666666669,860.0
850,3,2,False,False,66,apartment,Ciutat Vella,12.87878787878788,850.0
2000,0,4,True,True,80,flat,Gràcia,25.0,2000.0
2575,3,2,True,True,156,flat,Eixample,16.506410256410255,2700.0
900,2,1,True,True,45,attic,Sant Martí,20.0,900.0
1200,2,1,False,False,100,flat,Ciutat Vella,12.0,1200.0
1390,4,2,True,False,92,flat,Sarria-Sant Gervasi,15.108695652173912,1390.0
2000,4,4,True,False,100,flat,Eixample,20.0,2000.0
1200,6,3,True,False,178,apartment,Eixample,6.741573033707865,1390.0
1290,3,1,True,False,92,flat,Sarria-Sant Gervasi,14.021739130434783,1290.0
850,1,1,True,True,55,attic,Sant Andreu,15.454545454545457,850.0
850,4,2,True,True,95,flat,Sant Andreu,8.947368421052632,850.0
1177,4,2,True,True,70,flat,Eixample,16.814285714285713,1177.0
1150,0,1,False,False,91,flat,Sarria-Sant Gervasi,12.637362637362637,1150.0
953,3,1,True,False,57,flat,Gràcia,16.719298245614034,953.0
1500,4,3,True,False,135,flat,Sarria-Sant Gervasi,11.11111111111111,1495.0
1250,2,2,False,False,105,flat,Eixample,11.904761904761903,1250.0
800,1,1,False,False,40,apartment,Ciutat Vella,20.0,800.0
900,2,2,False,False,75,flat,Eixample,12.0,900.0
1100,2,1,True,True,62,apartment,Eixample,17.741935483870968,1100.0
1900,4,2,False,True,150,flat,Les Corts,12.666666666666666,1900.0
950,2,1,True,False,77,flat,Eixample,12.337662337662335,950.0
680,2,1,False,False,50,flat,Nou Barris,13.6,680.0
950,3,1,True,False,70,flat,Eixample,13.571428571428571,950.0
1025,2,1,True,False,50,flat,Eixample,20.5,1025.0
1100,2,1,True,False,61,flat,Eixample,18.0327868852459,1100.0
1250,1,1,True,False,45,apartment,Sarria-Sant Gervasi,27.77777777777778,1250.0
1800,3,2,True,True,122,attic,Sarria-Sant Gervasi,14.754098360655735,1800.0
1300,2,2,True,False,65,flat,Gràcia,20.0,1300.0
3200,9,3,True,False,312,flat,Eixample,10.256410256410255,3200.0
1600,3,2,True,True,110,flat,Sarria-Sant Gervasi,14.545454545454543,1600.0
740,2,1,True,False,44,flat,Sants-Montjuïc,16.818181818181817,740.0
1000,2,1,True,False,65,flat,Eixample,15.384615384615383,1000.0
1295,4,2,True,False,82,flat,Eixample,15.792682926829269,1295.0
950,2,1,True,True,66,flat,Sarria-Sant Gervasi,14.393939393939394,950.0
1050,3,2,True,False,90,attic,Sants-Montjuïc,11.666666666666666,1060.0
1600,4,2,True,False,140,flat,Eixample,11.428571428571429,1600.0
975,3,2,True,False,85,flat,Sants-Montjuïc,11.470588235294118,980.0
1300,4,2,False,False,110,flat,Sants-Montjuïc,11.818181818181818,1300.0
4500,3,2,True,False,105,flat,Eixample,42.85714285714285,4500.0
850,3,1,True,False,64,flat,Nou Barris,13.28125,850.0
5500,4,3,True,False,277,attic,Sarria-Sant Gervasi,19.85559566787004,5500.0
850,3,1,False,False,70,flat,Sant Andreu,12.142857142857142,850.0
1050,2,1,True,False,55,flat,Les Corts,19.09090909090909,1050.0
950,3,1,True,False,74,flat,Sants-Montjuïc,12.83783783783784,950.0
590,0,1,True,False,38,apartment,Eixample,15.526315789473683,590.0
900,2,1,False,False,74,flat,Sants-Montjuïc,12.16216216216216,900.0
990,2,1,False,False,62,apartment,Eixample,15.96774193548387,990.0
1200,3,2,True,True,109,flat,Horta- Guinardo,11.009174311926603,1200.0
974,2,1,False,False,80,flat,Sant Martí,12.175,974.0
700,1,1,True,False,50,flat,Eixample,14.0,700.0
675,1,1,False,False,39,flat,Ciutat Vella,17.307692307692307,675.0
6000,3,2,False,False,160,flat,Gràcia,37.5,6000.0
1150,4,2,True,False,125,flat,Eixample,9.2,1150.0
2100,4,3,False,False,162,flat,Sarria-Sant Gervasi,12.962962962962964,2100.0
1700,3,2,True,False,120,flat,Sarria-Sant Gervasi,14.166666666666666,1700.0
950,3,1,True,False,73,flat,Eixample,13.013698630136986,950.0
850,2,1,True,False,55,flat,Les Corts,15.454545454545457,850.0
800,2,1,True,True,76,flat,Nou Barris,10.526315789473683,775.0
950,2,2,False,False,50,flat,Ciutat Vella,19.0,950.0
2100,2,2,False,False,100,flat,Eixample,21.0,2100.0
950,3,1,True,False,56,flat,Gràcia,16.964285714285715,950.0
825,2,1,False,False,41,flat,Ciutat Vella,20.121951219512194,825.0
650,1,1,False,False,30,flat,Ciutat Vella,21.666666666666668,650.0
575,1,1,False,False,30,flat,Horta- Guinardo,19.166666666666668,590.0
750,2,1,True,False,51,flat,Les Corts,14.705882352941176,750.0
650,2,1,False,False,63,flat,Sant Martí,10.317460317460318,650.0
1495,3,2,True,True,132,flat,Sarria-Sant Gervasi,11.325757575757576,1495.0
775,2,1,True,False,60,flat,Sants-Montjuïc,12.916666666666666,775.0
750,2,1,False,False,60,flat,Sants-Montjuïc,12.5,750.0
1175,2,1,False,True,75,flat,Gràcia,15.666666666666666,1175.0
800,2,1,True,False,75,flat,Eixample,10.666666666666666,800.0
2200,4,3,True,False,130,flat,Sarria-Sant Gervasi,16.923076923076923,2200.0
790,2,1,False,False,60,flat,Ciutat Vella,13.166666666666666,790.0
6000,4,3,True,False,214,flat,Eixample,28.03738317757009,6000.0
650,1,1,False,False,40,flat,Ciutat Vella,16.25,650.0
950,2,1,False,False,70,flat,Eixample,13.571428571428571,950.0
1695,2,2,True,False,75,flat,Sarria-Sant Gervasi,22.6,1695.0
1350,2,1,True,True,81,flat,Les Corts,16.666666666666668,1350.0
990,2,3,True,False,70,flat,Eixample,14.142857142857142,990.0
850,4,2,True,False,100,flat,Sant Martí,8.5,825.0
875,2,1,True,False,72,flat,Sant Andreu,12.15277777777778,875.0
1168,3,1,True,False,75,flat,Eixample,15.573333333333334,1168.0
1100,2,1,True,False,70,flat,Eixample,15.714285714285714,1100.0
850,3,1,True,False,75,flat,Sant Andreu,11.333333333333334,850.0
750,1,2,False,False,60,flat,Ciutat Vella,12.5,750.0
860,3,1,True,False,69,flat,Gràcia,12.46376811594203,874.0
3067,3,2,False,False,95,apartment,Eixample,32.28421052631579,3067.0
2316,3,2,False,False,80,apartment,Eixample,28.95,2316.0
2030,2,2,False,False,80,apartment,Ciutat Vella,25.375,2008.0
2068,2,2,False,False,75,apartment,Ciutat Vella,27.57333333333333,2083.0
1500,2,1,True,False,60,flat,Sarria-Sant Gervasi,25.0,1500.0
875,1,1,False,True,50,flat,Ciutat Vella,17.5,875.0
800,2,1,True,False,79,flat,Sarria-Sant Gervasi,10.126582278481012,800.0
900,2,1,True,False,55,flat,Eixample,16.363636363636363,900.0
750,2,1,True,False,54,flat,Ciutat Vella,13.88888888888889,750.0
2600,5,2,True,False,180,flat,Eixample,14.444444444444445,2600.0
1190,3,2,True,False,75,flat,Sarria-Sant Gervasi,15.866666666666667,1190.0
750,2,1,True,True,67,attic,Gràcia,11.194029850746269,750.0
1390,2,2,True,False,105,flat,Sarria-Sant Gervasi,13.238095238095235,1390.0
1650,4,2,True,False,126,flat,Sarria-Sant Gervasi,13.095238095238097,1700.0
995,2,1,True,False,57,flat,Gràcia,17.45614035087719,995.0
1050,2,2,True,False,85,flat,Eixample,12.352941176470589,1050.0
1190,4,1,True,True,104,flat,Eixample,11.442307692307692,1190.0
995,2,1,False,True,70,flat,Sarria-Sant Gervasi,14.214285714285714,995.0
1100,3,2,True,True,79,flat,Ciutat Vella,13.924050632911392,1100.0
950,3,1,True,False,70,flat,Sarria-Sant Gervasi,13.571428571428571,950.0
950,3,1,True,False,70,flat,Sarria-Sant Gervasi,13.571428571428571,950.0
900,3,1,True,False,75,flat,Sant Martí,12.0,900.0
1000,3,2,True,True,75,attic,Horta- Guinardo,13.333333333333334,1000.0
895,3,1,True,False,58,flat,Gràcia,15.43103448275862,895.0
1250,4,2,True,True,95,flat,Eixample,13.157894736842104,1250.0
2800,4,3,True,False,165,flat,Les Corts,16.96969696969697,2800.0
2900,4,3,True,False,210,flat,Sarria-Sant Gervasi,13.80952380952381,2900.0
1200,2,2,False,False,84,flat,Ciutat Vella,14.285714285714286,1200.0
2000,3,2,True,False,94,flat,Eixample,21.27659574468085,2000.0
1200,2,1,True,False,70,flat,Eixample,17.142857142857142,1200.0
950,1,1,True,False,55,flat,Eixample,17.272727272727273,950.0
950,1,1,True,False,60,flat,Eixample,15.833333333333334,950.0
865,2,1,True,True,74,attic,Sarria-Sant Gervasi,11.68918918918919,874.0
1100,3,2,True,True,84,apartment,Les Corts,13.095238095238097,1100.0
850,3,1,True,False,70,flat,Sant Andreu,12.142857142857142,850.0
640,1,1,False,False,50,flat,Horta- Guinardo,12.8,640.0
850,4,1,False,False,88,flat,Ciutat Vella,9.659090909090908,850.0
970,4,1,False,False,91,apartment,Ciutat Vella,10.65934065934066,970.0
780,3,1,True,False,62,flat,Nou Barris,12.580645161290322,780.0
750,1,1,False,True,57,flat,Nou Barris,13.157894736842104,750.0
1450,3,2,False,False,112,flat,Eixample,12.946428571428571,1450.0
950,2,2,False,False,80,flat,Horta- Guinardo,11.875,950.0
950,3,2,False,False,76,flat,Horta- Guinardo,12.5,950.0
1200,4,2,False,False,80,flat,Ciutat Vella,15.0,1200.0
1100,3,1,False,False,80,flat,Eixample,13.75,1100.0
995,2,1,True,False,50,flat,Sants-Montjuïc,19.9,995.0
1100,2,1,False,False,45,flat,Ciutat Vella,24.444444444444443,1100.0
1070,4,1,False,False,75,flat,Gràcia,14.266666666666667,1070.0
2700,4,2,True,False,120,flat,Ciutat Vella,22.5,2700.0
1180,4,2,True,False,79,flat,Eixample,14.936708860759492,1198.0
1200,1,1,False,False,45,flat,Eixample,26.666666666666668,1200.0
3550,3,2,True,True,135,flat,Les Corts,26.296296296296298,3550.0
874,2,1,False,False,75,flat,Ciutat Vella,11.653333333333334,874.0
1100,1,1,False,False,55,flat,Eixample,20.0,1100.0
1000,4,1,False,False,90,flat,Ciutat Vella,11.11111111111111,1000.0
1963,2,1,False,False,65,apartment,Eixample,30.2,1925.0
1712,1,1,False,False,32,apartment,Eixample,53.5,1791.0
980,2,1,False,False,65,apartment,Ciutat Vella,15.076923076923077,980.0
13427,4,2,False,False,140,apartment,Eixample,95.90714285714286,13427.0
1600,3,1,False,False,60,apartment,Ciutat Vella,26.666666666666668,1600.0
1350,1,1,False,False,45,apartment,Eixample,30.0,1350.0
1100,3,2,True,False,100,flat,Eixample,11.0,1100.0
850,1,1,False,False,60,flat,Sants-Montjuïc,14.166666666666666,850.0
1350,5,2,False,False,140,flat,Eixample,9.642857142857142,1350.0
794,1,1,False,False,45,flat,Ciutat Vella,17.644444444444446,794.0
1050,2,1,False,False,60,flat,Ciutat Vella,17.5,1050.0
784,2,1,True,False,58,flat,Sant Martí,13.517241379310343,784.0
670,1,1,False,False,55,flat,Ciutat Vella,12.181818181818182,670.0
1500,3,2,True,False,115,flat,Eixample,13.043478260869565,1500.0
1200,2,1,True,False,85,flat,Eixample,14.117647058823527,1200.0
4500,4,3,True,False,150,flat,Sarria-Sant Gervasi,30.0,4500.0
1750,5,2,True,False,155,flat,Eixample,11.290322580645162,1750.0
1100,3,2,True,False,72,flat,Gràcia,15.27777777777778,1100.0
1600,4,2,True,True,95,flat,Sarria-Sant Gervasi,16.842105263157894,1600.0
1000,4,1,True,True,71,flat,Les Corts,14.084507042253522,1000.0
880,3,1,False,False,69,flat,Sant Andreu,12.753623188405795,880.0
652,0,1,True,False,30,study,Sant Martí,21.73333333333333,652.0
875,2,1,False,False,45,flat,Eixample,19.444444444444443,875.0
680,1,1,False,False,35,flat,Ciutat Vella,19.428571428571427,690.0
3500,9,4,True,True,350,flat,Eixample,10.0,3500.0
1500,4,2,True,True,96,flat,Eixample,15.625,1500.0
1000,3,1,False,True,52,attic,Eixample,19.23076923076923,1000.0
1132,4,2,True,True,85,flat,Eixample,13.31764705882353,1125.0
1175,3,2,True,True,93,flat,Eixample,12.634408602150538,1175.0
1150,3,1,True,False,85,flat,Eixample,13.529411764705882,1150.0
850,1,1,True,False,45,flat,Sarria-Sant Gervasi,18.88888888888889,850.0
2800,3,2,True,False,122,flat,Sant Martí,22.950819672131143,2800.0
1190,4,2,True,False,85,flat,Eixample,14.0,1190.0
830,0,1,True,False,45,study,Sarria-Sant Gervasi,18.444444444444443,830.0
660,0,1,True,False,45,flat,Ciutat Vella,14.666666666666666,660.0
850,3,1,False,False,58,flat,Gràcia,14.655172413793103,850.0
770,2,1,False,False,55,flat,Gràcia,14.0,770.0
950,2,1,True,False,50,flat,Gràcia,19.0,950.0
1280,3,1,True,True,83,flat,Eixample,15.421686746987952,1280.0
1195,1,2,False,False,85,flat,Gràcia,14.058823529411764,1195.0
1095,2,2,True,False,62,flat,Ciutat Vella,17.661290322580644,1090.0
944,3,1,True,False,69,flat,Ciutat Vella,13.681159420289855,944.0
750,0,1,True,True,32,study,Sant Martí,23.4375,750.0
1400,3,2,False,False,85,flat,Eixample,16.470588235294116,1400.0
1100,3,2,True,False,100,flat,Sarria-Sant Gervasi,11.0,1100.0
1350,3,1,False,False,71,flat,Sants-Montjuïc,19.01408450704225,1350.0
1000,1,1,False,False,66,flat,Ciutat Vella,15.151515151515152,1000.0
1350,3,1,False,False,90,flat,Eixample,15.0,1350.0
1500,2,3,False,False,106,flat,Eixample,14.150943396226417,1500.0
1140,1,1,False,False,50,flat,Sarria-Sant Gervasi,22.8,1150.0
970,2,1,True,False,64,flat,Gràcia,15.15625,970.0
1400,1,1,False,False,45,flat,Sarria-Sant Gervasi,31.11111111111111,1400.0
690,1,1,False,False,35,study,Ciutat Vella,19.714285714285715,690.0
3000,3,2,False,False,140,flat,Eixample,21.428571428571427,3000.0
1450,1,1,False,False,55,flat,Ciutat Vella,26.363636363636363,1460.0
4500,4,2,False,False,225,flat,Sant Martí,20.0,4500.0
1600,4,1,False,False,114,flat,Eixample,14.035087719298245,1600.0
1458,2,2,False,False,53,flat,Eixample,27.50943396226415,1458.0
2750,3,3,False,False,190,flat,Sant Martí,14.473684210526317,2750.0
1600,2,2,False,False,80,flat,Ciutat Vella,20.0,1600.0
1460,1,1,False,False,65,flat,Eixample,22.46153846153846,1460.0
1450,2,1,False,False,60,flat,Eixample,24.166666666666668,1450.0
1326,1,1,False,False,53,flat,Eixample,25.0188679245283,1326.0
1600,2,1,False,False,58,flat,Eixample,27.58620689655172,1600.0
1480,4,1,False,False,105,flat,Eixample,14.095238095238097,1480.0
1600,2,1,False,False,115,flat,Ciutat Vella,13.91304347826087,1600.0
1350,1,1,False,False,59,flat,Eixample,22.88135593220339,1350.0
3500,3,2,False,False,167,flat,Sarria-Sant Gervasi,20.95808383233533,3500.0
2200,2,1,True,False,65,flat,Sarria-Sant Gervasi,33.84615384615385,2200.0
1550,3,2,False,False,130,flat,Sarria-Sant Gervasi,11.923076923076923,1550.0
1590,3,2,False,False,95,flat,Sant Martí,16.736842105263158,1590.0
800,1,1,False,False,45,flat,Ciutat Vella,17.77777777777778,800.0
1326,1,1,False,False,53,flat,Eixample,25.0188679245283,1326.0
650,1,1,False,False,30,flat,Gràcia,21.666666666666668,650.0
1600,2,1,False,False,75,flat,Eixample,21.33333333333333,1600.0
950,3,2,True,False,67,flat,Sarria-Sant Gervasi,14.17910447761194,950.0
1450,2,2,False,False,80,flat,Eixample,18.125,1450.0
925,2,1,True,False,50,flat,Eixample,18.5,925.0
740,1,1,True,False,45,flat,Ciutat Vella,16.444444444444443,740.0
900,2,1,True,False,44,flat,Ciutat Vella,20.454545454545453,900.0
695,1,1,True,True,47,flat,Les Corts,14.787234042553193,700.0
780,3,1,False,True,60,flat,Gràcia,13.0,780.0
2200,3,2,True,True,114,flat,Eixample,19.29824561403509,2200.0
1190,4,2,True,True,100,flat,Eixample,11.9,1190.0
1260,4,2,True,False,100,flat,Les Corts,12.6,1260.0
800,1,1,True,False,48,flat,Sants-Montjuïc,16.666666666666668,800.0
4500,3,2,True,False,80,flat,Eixample,56.25,4500.0
4500,3,2,True,False,105,flat,Eixample,42.85714285714285,4500.0
700,1,1,False,False,40,flat,Ciutat Vella,17.5,700.0
950,1,1,True,False,40,flat,Sarria-Sant Gervasi,23.75,950.0
975,2,2,True,False,71,flat,Sants-Montjuïc,13.732394366197184,975.0
3400,4,5,True,False,175,flat,Les Corts,19.428571428571427,3400.0
2250,3,2,True,False,130,flat,Sarria-Sant Gervasi,17.307692307692307,2250.0
650,1,1,False,False,40,study,Sarria-Sant Gervasi,16.25,650.0
5000,3,2,True,True,250,attic,Sarria-Sant Gervasi,20.0,5000.0
1280,3,1,True,True,83,flat,Eixample,15.421686746987952,1280.0
1450,3,2,True,False,125,flat,Sant Martí,11.6,1450.0
1500,3,3,True,False,210,flat,Ciutat Vella,7.142857142857143,1500.0
5200,5,4,True,False,398,attic,Sarria-Sant Gervasi,13.06532663316583,5200.0
850,1,1,True,False,63,flat,Ciutat Vella,13.492063492063492,850.0
1500,3,2,True,False,88,flat,Sant Martí,17.045454545454547,1500.0
750,0,1,False,False,58,flat,Sants-Montjuïc,12.93103448275862,750.0
1500,3,2,True,False,88,flat,Sant Martí,17.045454545454547,1500.0
750,0,1,False,False,58,flat,Sants-Montjuïc,12.93103448275862,750.0
2500,4,2,True,True,195,flat,Sarria-Sant Gervasi,12.82051282051282,2500.0
3200,4,3,True,False,181,flat,Les Corts,17.679558011049725,3200.0
1050,3,2,True,False,75,flat,Eixample,14.0,1050.0
890,0,1,True,True,55,attic,Nou Barris,16.181818181818183,890.0
750,1,1,False,False,50,flat,Gràcia,15.0,750.0
895,1,1,True,False,60,flat,Les Corts,14.916666666666666,895.0
790,3,1,True,False,72,flat,Horta- Guinardo,10.97222222222222,793.0
790,2,1,True,False,61,flat,Horta- Guinardo,12.950819672131148,790.0
1580,3,2,True,False,125,flat,Ciutat Vella,12.64,1485.0
1000,3,1,False,False,70,flat,Eixample,14.285714285714286,1000.0
750,3,1,True,False,54,flat,Horta- Guinardo,13.88888888888889,750.0
995,2,1,True,False,58,flat,Eixample,17.155172413793103,995.0
1045,2,1,True,False,57,flat,Les Corts,18.33333333333333,1045.0
900,2,1,True,False,68,flat,Sarria-Sant Gervasi,13.235294117647058,900.0
1200,2,2,True,False,80,flat,Eixample,15.0,1200.0
1150,3,2,True,False,90,flat,Eixample,12.77777777777778,1150.0
1000,2,1,True,True,65,attic,Ciutat Vella,15.384615384615383,1000.0
2500,4,3,True,False,172,flat,Sarria-Sant Gervasi,14.534883720930232,2500.0
1290,3,2,True,False,100,flat,Eixample,12.9,1290.0
1000,3,2,True,True,90,flat,Eixample,11.11111111111111,1000.0
1750,5,3,True,False,140,flat,Sarria-Sant Gervasi,12.5,1750.0
1200,4,2,True,False,105,flat,Eixample,11.428571428571429,1200.0
1550,2,2,True,True,73,flat,Sarria-Sant Gervasi,21.232876712328768,1550.0
1650,2,2,True,True,108,attic,Sarria-Sant Gervasi,15.27777777777778,1650.0
2150,4,3,True,False,124,flat,Les Corts,17.338709677419356,2150.0
780,1,1,True,False,51,flat,Sant Martí,15.294117647058824,780.0
950,3,1,True,False,90,flat,Sarria-Sant Gervasi,10.555555555555555,950.0
1170,3,2,True,True,94,flat,Eixample,12.4468085106383,1170.0
1100,2,1,True,False,71,flat,Eixample,15.492957746478874,1100.0
1480,4,2,True,False,100,flat,Gràcia,14.8,1480.0
895,1,1,True,True,60,apartment,Les Corts,14.916666666666666,895.0
1415,4,2,True,False,135,flat,Sants-Montjuïc,10.48148148148148,1415.0
965,2,1,True,False,55,flat,Eixample,17.545454545454547,965.0
1390,2,1,True,False,81,attic,Eixample,17.160493827160494,1390.0
1490,3,2,True,False,120,flat,Eixample,12.416666666666666,1490.0
750,2,1,False,False,60,flat,Gràcia,12.5,750.0
